URL,Status Code
http://www.latimes.com/la-bio-christopher-reynolds-staff.html,200
http://www.latimes.com/espanol/comida/la-es-sorbete-de-mango-y-maracuya-20180921-story.html,200
http://www.latimes.com/entertainment/movies/la-et-mn-science-fair-review-20180920-story.html,200
https://www.latimes.com/opinion/op-ed/la-oe-abramsky-trump-politics-of-fear-midterms-20180923-story.html,200
http://www.latimes.com/local/lanow/la-me-ln-viet-mccain-20180830-story.html,200
https://www.latimes.com/pb/resources/images/lat_icons/57-iTunesArtwork.png?v=85,200
http://www.latimes.com/local/datadesk/la-datadesk-workerscomp-sg-storygallery.html,200
https://www.latimes.com/business/la-fi-travel-briefcase-united-boarding-process-20180922-story.html,200
http://www.latimes.com/entertainment/movies/la-et-mn-mini-the-song-of-sway-lake-review-20180920-story.html,200
http://www.latimes.com/espanol/eeuu/la-es-mas-de-seis-mujeres-acusan-a-cirujano-y-a-su-novia-de-agresion-sexual-20180920-story.html,200
http://www.latimes.com/travel/la-tr-california-bucket-list-desert-stuff-20180126-story.html,200
https://www.latimes.com/sports/la-sp-rams-chargers-live-updates-htmlstory.html,200
http://www.latimes.com/entertainment/music/,200
https://www.latimes.com/entertainment,301
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-susan-chevalier-venice-20180917-story.html,200
http://www.latimes.com/local/orangecounty/,200
https://www.latimes.com/nation,301
http://www.latimes.com/travel/la-tr-california-bucket-list-updates-see-the-small-world-within-this-carlsbad-1513370664-htmlstory.html,200
http://www.latimes.com/opinion/readersreact/la-ol-le-kavanaugh-christine-blasey-ford-20180923-story.html,200
http://www.latimes.com/espanol/politica/la-es-dos-funerales-y-una-boda-el-rechazo-a-donald-trump-20180828-story.html,200
http://www.latimes.com/local/datadesk/la-datadesk-2012election-california-sg-storygallery.html,200
http://www.latimes.com/business/autos/,200
http://www.latimes.com/pb/resources/gdist/d146840ea054f4751927/lat/lat-featuresd146840ea054f4751927.css?v=85,200
http://www.latimes.com/espanol/deportes/,200
http://www.latimes.com/espanol/internacional/la-es-renuncia-en-plena-crisis-constitucional-crecen-en-guatemala-las-protestas-contra-el-presidente-20180917-story.html,200
http://www.latimes.com/travel/la-tr-california-bucket-list-updates-peer-into-a-writer-s-head-and-a-valley-s-1513290880-htmlstory.html,200
http://www.latimes.com/sports/clippers/,200
https://www.latimes.com/travel/la-tr-letters-20180923-story.html,200
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-john-henson-studio-city-20180918-story.html,200
http://www.latimes.com/opinion,301
https://www.latimes.com/home/la-hm-fire-resistant-home-building-20180922-story.html,200
http://www.latimes.com/travel/la-tr-cruise-industry-storms-20180921-story.html,200
http://www.latimes.com/espanol/vidayestilo/la-es-ante-las-muertes-por-opioides-los-medicos-de-california-deberan-revisar-una-base-de-datos-de-los-pac-20180917-story.html,200
http://www.latimes.com/sports/sportsnow/la-sp-lorenzen-wright-murder-20180913-htmlstory.html,200
http://www.latimes.com/espanol/mexico/,200
http://www.latimes.com/world/mexico-americas/,200
http://www.latimes.com/local/datadesk/la-2013-mayor-data-storygallery.html,200
http://www.latimes.com/local/weather/,200
http://www.latimes.com/sports/nfl/,200
http://www.latimes.com/espanol/entretenimiento/lat-es--alec-baldwin-no-sabe-que-pasa-con-hailey-baldwin-y-justin-bieber-20180919-story.html,200
http://www.latimes.com/business/realestate/hot-property/la-fi-hp-vintage-lincoln-heights-20180922-story.html,200
http://www.latimes.com/travel/la-tr-escape-cayucos-20180809-story.html,200
http://www.latimes.com/sports/angels/,200
http://www.latimes.com/world/europe/,200
http://www.latimes.com/books/,200
http://www.latimes.com/travel/la-tr-california-bucket-list-updates-1512494760-htmlstory.html,200
http://www.latimes.com/la-bio-lauren-beale-staff.html,200
http://www.latimes.com/espanol/vidayestilo/la-es-por-que-no-puedes-sentarte-en-ese-asiento-vacio-de-primera-clase-tal-vez-porque-es-considerado-un-ro-20180904-story.html,200
http://www.latimes.com/espanol/internacional/,200
http://www.latimes.com/la-bio-sonaiya-kelley-staff.html,200
http://www.latimes.com/la-bio-nicole-santa-cruz-staff.html,200
http://www.latimes.com/business/hollywood/,200
https://www.latimes.com/entertainment/la-et-entertainment-news-updates-2018-a-star-is-born-mary-kay-place-turns-71-1537477458-htmlstory.html,200
http://www.latimes.com/pb/resources/images/lat_icons/72-iTunesArtwork.png?v=85,200
http://www.latimes.com/lomasweb/hoyla-kuno-becker-anotara-nuevamente-un-goal-20180923-story.html,301
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-adam-carolla-la-canada-flintridge-home-20180918-story.html,200
http://www.latimes.com/travel/la-tr-airline-pilots-accents-20180921-story.html,200
http://www.latimes.com/visuals/,200
http://www.latimes.com/local/abcarian/,200
http://www.latimes.com/sports/ducks/,200
http://www.latimes.com/travel/la-tr-tc-mexico-yucatan-peninsula-tour-mayan-culture-20180624-story.html,200
http://www.latimes.com/pb/resources/images/weather_icons/clear.svg,200
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-anthony-rizzo-florida-home-sold-20180919-story.html,200
http://www.latimes.com/espanol/entretenimiento/la-es-rihanna-estrella-del-pop-e-icono-de-la-moda-ahora-tiene-un-titulo-aun-mas-elegante-20180920-story.html,200
https://www.latimes.com/pb/resources/gdist/d146840ea054f4751927/lat/lat-frameworkd146840ea054f4751927.css?v=85,200
http://www.latimes.com/style/la-comics-htmlstory.html,200
http://www.latimes.com/local/datadesk/la-me-uprates-20110418-story.html,200
http://www.latimes.com/world/afghanistan-pakistan/,200
http://www.latimes.com/business/realestate/hot-property/la-fi-hp-neighborhood-spotlight-artesia-20180922-story.html,200
http://www.latimes.com/sports/rams/,200
http://www.latimes.com/espanol/eeuu/la-es-confusion-deja-a-ninos-de-bajos-ingresos-en-un-limbo-de-atencion-de-salud-20180913-story.html,200
http://www.latimes.com/entertainment/movies/la-ca-list-0923-movie-events-revivals-20180921-story.html,200
http://www.latimes.com/travel/la-tr-california-bucket-list-updates-celebrate-at-lawry-s-in-beverly-hills-1513627992-htmlstory.html,200
https://www.latimes.com/la-bio-james-queally-staff.html,200
http://www.latimes.com/business/technology/,200
http://www.latimes.com/science/sciencenow/,200
http://www.latimes.com/entertainment/movies/la-et-mn-mini-little-italy-review-20180920-story.html,200
https://www.latimes.com/world/la-fg-germany-tree-huggers-20180921-story.html,200
http://www.latimes.com/travel/la-tr-california-bucket-list-updates-fly-roll-float-and-romp-in-a-disney-s-1517352214-htmlstory.html,200
http://www.latimes.com/sports/chargers/,200
http://www.latimes.com/la-bio-neal-leitereg-staff.html,200
http://www.latimes.com/about/pressreleases/,200
http://www.latimes.com/local/datadesk/la-datadesk-usermaps-sg-storygallery.html,200
http://www.latimes.com/style/laaffairs/,200
http://www.latimes.com/espanol/deportes/la-een-los-campos-de-futbol-de-east-salinas-los-jugadores-se-enfrentan-a-su-incierto-futuro-20180920-story.html,200
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-tobey-maguire-brentwood-lot-20180921-story.html,200
http://www.latimes.com/travel/la-tr-california-bucket-list-updates-start-the-new-year-right-with-a-visit-to-1513628229-htmlstory.html,200
http://www.latimes.com/opinion/,200
http://www.latimes.com/entertainment/movies/la-et-mn-capsule-antonio-lopez-1970-sex-fashion-disco-review-20180920-story.html,200
https://www.latimes.com/politics/la-pol-ca-road-map-prison-guards-union-20180923-story.html,200
https://www.latimes.com/politics,301
https://www.latimes.com/entertainment/movies/la-et-mn-indie-focus-the-sisters-brothers-fahrenheit-119-colette-20180922-story.html,200
http://www.latimes.com/entertainment/movies/la-et-mn-mini-american-dresser-review-20180919-story.html,200
http://www.latimes.com/travel/la-tr-california-bucket-list-updates-pedal-l-a-s-echo-park-lake-munch-a-1533688348-htmlstory.html,200
http://www.latimes.com/la-bio-hugo-martin-staff.html,200
http://www.latimes.com/sns-bc-dep-nfl-giants-texans-20180923-story.html,200
https://www.latimes.com/local/crime/la-me-terrell-analysis-20180922-story.html,200
http://www.latimes.com/local/datadesk/la-me-county-pensions-20120303-story.html,200
http://www.latimes.com/espanol/internacional/la-es-el-papa-debe-despejar-las-dudas-sobre-los-encubrimientos-en-la-iglesia-catolica-incluso-sobre-su-pro-20180913-story.html,200
